Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
22/11/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,9.8,22,116,141
23/11/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,12.7,15.8,104,125
29/11/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,12.5,19.3,96,128
30/11/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,11.3,23.5,115,160
12/6/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,10.3,31.2,95,132
12/7/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,9.8,32,63,97
13/12/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,9.5,26.8,81,128
14/12/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,8.3,28.3,107,132
20/12/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,11.5,34.5,99,130
21/12/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,12,37.8,115,153
27/12/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,12.7,29.3,89,120
28/12/2006,Maharashtra,Tarapur,Sports Stadium,Industrial Areas,12,28,120,145
1/4/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,5.5,12.8,NA,NA
1/5/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,5.5,12.7,NA,NA
1/10/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,5.3,11.8,NA,NA
1/12/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,5.8,13.3,NA,NA
18/01/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,4.3,11.6,NA,NA
25/01/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,4.5,12.8,NA,NA
27/01/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,6.3,12.8,NA,NA
2/3/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,9.3,14.5,NA,NA
2/5/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,9.8,11.7,NA,NA
2/8/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.3,15.2,NA,NA
2/9/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.7,13.2,NA,NA
15/02/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.2,14.5,NA,NA
16/02/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.3,18.2,NA,NA
22/02/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,9.3,10,NA,NA
23/02/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,9,11.2,NA,NA
3/3/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.5,16.5,54,NA
3/4/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,13.3,16.2,55,NA
3/10/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,9,17.3,54,NA
3/11/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10,17.3,57,NA
17/03/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11,14.7,53,NA
18/03/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.8,15.3,54,NA
24/03/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.2,16.7,53,NA
25/03/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.3,16.5,54,NA
4/3/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.5,16.7,57,NA
4/4/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.3,15.3,58,NA
4/10/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.2,11.8,55,NA
4/11/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.5,11.2,56,NA
17/04/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.2,11.2,57,NA
18/04/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.5,11.1,56,NA
24/04/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.3,11.3,55,NA
25/04/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.5,12.5,55,NA
5/4/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,14,13,53,NA
5/6/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,13.8,13.3,54,NA
5/9/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,14.6,13.4,55,NA
5/10/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,13.7,13.8,55,NA
16/05/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,13.3,12.7,56,NA
17/05/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.2,13,55,NA
23/05/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.5,11.8,55,NA
24/05/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,13.8,13.3,55,NA
6/6/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,9.2,14,51,NA
6/7/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.8,13,53,NA
13/06/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,9,11.3,52,NA
14/06/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.2,11.3,51,NA
20/06/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.8,13,54,NA
21/06/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.7,12,55,NA
27/06/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.5,10.7,52,NA
28/06/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.5,10.3,51,NA
7/4/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12,12.7,50,NA
7/5/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.7,12.7,53,NA
7/11/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.5,12.3,50,NA
7/12/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11,12.3,52,NA
18/07/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,13.5,11.2,48,NA
19/07/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,14.2,12.2,49,NA
25/07/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.7,9.7,51,NA
26/07/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,13.3,11,51,NA
8/8/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.5,11,49,NA
8/9/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11,11.5,49,NA
16/08/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.8,10.3,51,NA
17/08/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.8,10.3,51,NA
22/08/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.7,9.2,50,NA
23/08/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.5,9.5,51,NA
29/08/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.3,9,53,NA
30/08/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,8.8,9,51,NA
9/7/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11,9.3,48,NA
9/8/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.8,9.2,51,NA
14/09/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.7,9.3,47,NA
15/09/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.3,10,50,NA
25/09/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,13,9.8,49,NA
26/09/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,13.5,9.7,50,NA
10/4/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12,9.6,52,NA
10/6/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.5,9.1,50,NA
10/9/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.5,8.9,51,NA
10/10/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,13.5,9.3,50,NA
16/10/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.3,9.4,53,NA
17/10/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,10.5,8.4,52,NA
27/10/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12,13.4,53,NA
28/10/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,14.7,17.2,53,NA
11/6/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,NA,NA,52,NA
11/7/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,14.5,9.8,54,NA
15/11/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.2,10.6,53,NA
16/11/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,14.2,10.8,53,NA
22/11/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,13.2,11,52,NA
23/11/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,14.5,10.3,55,NA
29/11/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.2,11.2,55,NA
30/11/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,11.8,10.7,55,NA
12/6/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,16.7,10.3,53,NA
12/7/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,12.3,9.4,55,NA
13/12/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,15.8,10.6,55,NA
14/12/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,15.2,12,55,NA
19/12/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,15.5,10,50,NA
20/12/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,15.7,8.8,51,NA
29/12/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,14.8,11.5,54,NA
30/12/2006,Maharashtra,Thane,Balkum/Kolshet,Industrial Areas,16,11.2,53,NA
1/6/2006,Maharashtra,Thane,Kopri,Residential and others,4.8,7.9,NA,NA
1/7/2006,Maharashtra,Thane,Kopri,Residential and others,4.6,7.1,NA,NA
13/01/2006,Maharashtra,Thane,Kopri,Residential and others,4.3,10.1,NA,NA
14/01/2006,Maharashtra,Thane,Kopri,Residential and others,4.8,8.3,NA,NA
15/01/2006,Maharashtra,Thane,Kopri,Residential and others,4,8.5,NA,NA
23/01/2006,Maharashtra,Thane,Kopri,Residential and others,3.8,12,NA,NA
24/01/2006,Maharashtra,Thane,Kopri,Residential and others,3.8,12.4,NA,NA
30/01/2006,Maharashtra,Thane,Kopri,Residential and others,4.8,9.1,NA,NA
31/01/2006,Maharashtra,Thane,Kopri,Residential and others,3.8,9.1,NA,NA
2/6/2006,Maharashtra,Thane,Kopri,Residential and others,9.7,14.3,NA,NA
2/7/2006,Maharashtra,Thane,Kopri,Residential and others,9.7,8.2,NA,NA
13/02/2006,Maharashtra,Thane,Kopri,Residential and others,7.7,11.9,NA,NA
14/02/2006,Maharashtra,Thane,Kopri,Residential and others,9,11.1,NA,NA
20/02/2006,Maharashtra,Thane,Kopri,Residential and others,13,7,NA,NA
21/02/2006,Maharashtra,Thane,Kopri,Residential and others,8.3,9.1,NA,NA
26/02/2006,Maharashtra,Thane,Kopri,Residential and others,8.7,10,NA,NA
28/02/2006,Maharashtra,Thane,Kopri,Residential and others,7.7,13,NA,NA
3/5/2006,Maharashtra,Thane,Kopri,Residential and others,9.7,15.8,NA,NA
3/6/2006,Maharashtra,Thane,Kopri,Residential and others,9.2,16.8,NA,NA
3/12/2006,Maharashtra,Thane,Kopri,Residential and others,10.6,15.2,NA,NA
19/03/2006,Maharashtra,Thane,Kopri,Residential and others,9.8,14,NA,NA
20/03/2006,Maharashtra,Thane,Kopri,Residential and others,10.3,14.5,NA,NA
26/03/2006,Maharashtra,Thane,Kopri,Residential and others,9.8,15.2,NA,NA
27/03/2006,Maharashtra,Thane,Kopri,Residential and others,9.4,14.2,NA,NA
28/03/2006,Maharashtra,Thane,Kopri,Residential and others,10.6,10.4,NA,NA
4/1/2006,Maharashtra,Thane,Kopri,Residential and others,9.6,12.8,55,NA
4/2/2006,Maharashtra,Thane,Kopri,Residential and others,7.2,13.4,55,NA
4/8/2006,Maharashtra,Thane,Kopri,Residential and others,9,12.8,54,NA
4/9/2006,Maharashtra,Thane,Kopri,Residential and others,9.6,10.8,54,NA
15/04/2006,Maharashtra,Thane,Kopri,Residential and others,9,11.7,53,NA
16/04/2006,Maharashtra,Thane,Kopri,Residential and others,9.8,13,54,NA
21/04/2006,Maharashtra,Thane,Kopri,Residential and others,11.5,11.5,53,NA
23/04/2006,Maharashtra,Thane,Kopri,Residential and others,10,12.5,51,NA
29/04/2006,Maharashtra,Thane,Kopri,Residential and others,9.8,11.8,54,NA
30/04/2006,Maharashtra,Thane,Kopri,Residential and others,10.6,11.8,54,NA
5/7/2006,Maharashtra,Thane,Kopri,Residential and others,10.4,11.6,51,NA
5/8/2006,Maharashtra,Thane,Kopri,Residential and others,10.8,12.2,52,NA
14/05/2006,Maharashtra,Thane,Kopri,Residential and others,10.4,10.8,54,NA
15/05/2006,Maharashtra,Thane,Kopri,Residential and others,11.2,11.8,54,NA
18/05/2006,Maharashtra,Thane,Kopri,Residential and others,10.2,11.8,52,NA
19/05/2006,Maharashtra,Thane,Kopri,Residential and others,10.2,9.6,54,NA
29/05/2006,Maharashtra,Thane,Kopri,Residential and others,12.8,12.2,52,NA
30/05/2006,Maharashtra,Thane,Kopri,Residential and others,11.6,12.4,53,NA
31/05/2006,Maharashtra,Thane,Kopri,Residential and others,11.4,12.2,53,NA
6/3/2006,Maharashtra,Thane,Kopri,Residential and others,10.4,12.4,53,NA
6/5/2006,Maharashtra,Thane,Kopri,Residential and others,11,12.5,50,NA
6/10/2006,Maharashtra,Thane,Kopri,Residential and others,11.4,10.6,51,NA
6/11/2006,Maharashtra,Thane,Kopri,Residential and others,10.2,11.4,51,NA
17/06/2006,Maharashtra,Thane,Kopri,Residential and others,9.5,11.5,51,NA
18/06/2006,Maharashtra,Thane,Kopri,Residential and others,8.5,9.2,51,NA
24/06/2006,Maharashtra,Thane,Kopri,Residential and others,11.3,10.8,52,NA
26/06/2006,Maharashtra,Thane,Kopri,Residential and others,10.3,10,52,NA
7/1/2006,Maharashtra,Thane,Kopri,Residential and others,10.2,10.2,51,NA
7/2/2006,Maharashtra,Thane,Kopri,Residential and others,10.3,9.8,49,NA
7/8/2006,Maharashtra,Thane,Kopri,Residential and others,12.2,10.3,49,NA
7/9/2006,Maharashtra,Thane,Kopri,Residential and others,11.8,9.8,50,NA
15/07/2006,Maharashtra,Thane,Kopri,Residential and others,11.2,13,50,NA
17/07/2006,Maharashtra,Thane,Kopri,Residential and others,9.8,10.2,49,NA
22/07/2006,Maharashtra,Thane,Kopri,Residential and others,10.5,10,48,NA
23/07/2006,Maharashtra,Thane,Kopri,Residential and others,11.2,9.8,50,NA
29/07/2006,Maharashtra,Thane,Kopri,Residential and others,10.2,11.8,49,NA
30/07/2006,Maharashtra,Thane,Kopri,Residential and others,10.5,10.5,49,NA
8/3/2006,Maharashtra,Thane,Kopri,Residential and others,10.7,10,49,NA
8/4/2006,Maharashtra,Thane,Kopri,Residential and others,11.7,10.7,50,NA
8/12/2006,Maharashtra,Thane,Kopri,Residential and others,11.3,11,50,NA
13/08/2006,Maharashtra,Thane,Kopri,Residential and others,12.7,10.3,50,NA
14/08/2006,Maharashtra,Thane,Kopri,Residential and others,11.8,10.5,50,NA
18/08/2006,Maharashtra,Thane,Kopri,Residential and others,13.3,9.5,50,NA
19/08/2006,Maharashtra,Thane,Kopri,Residential and others,11.3,10,49,NA
20/08/2006,Maharashtra,Thane,Kopri,Residential and others,12.5,9.8,50,NA
26/08/2006,Maharashtra,Thane,Kopri,Residential and others,11.2,9.2,47,NA
27/08/2006,Maharashtra,Thane,Kopri,Residential and others,11.8,9.2,49,NA
9/2/2006,Maharashtra,Thane,Kopri,Residential and others,11.3,9.3,50,NA
9/3/2006,Maharashtra,Thane,Kopri,Residential and others,12,9.5,50,NA
9/9/2006,Maharashtra,Thane,Kopri,Residential and others,11.8,9.8,50,NA
9/10/2006,Maharashtra,Thane,Kopri,Residential and others,12.8,10,50,NA
16/09/2006,Maharashtra,Thane,Kopri,Residential and others,11.7,9.2,49,NA
17/09/2006,Maharashtra,Thane,Kopri,Residential and others,12.5,9.2,51,NA
23/09/2006,Maharashtra,Thane,Kopri,Residential and others,12.6,10.8,51,NA
24/09/2006,Maharashtra,Thane,Kopri,Residential and others,12.7,9.5,49,NA
30/09/2006,Maharashtra,Thane,Kopri,Residential and others,11.5,9.7,51,NA
10/1/2006,Maharashtra,Thane,Kopri,Residential and others,11.8,6.8,50,NA
10/7/2006,Maharashtra,Thane,Kopri,Residential and others,12,9.8,50,NA
10/8/2006,Maharashtra,Thane,Kopri,Residential and others,11.3,9.3,49,NA
14/10/2006,Maharashtra,Thane,Kopri,Residential and others,11.5,8.8,49,NA
15/10/2006,Maharashtra,Thane,Kopri,Residential and others,11.3,8.6,52,NA
20/10/2006,Maharashtra,Thane,Kopri,Residential and others,NA,NA,65,NA
21/10/2006,Maharashtra,Thane,Kopri,Residential and others,15.3,14.3,63,NA
26/10/2006,Maharashtra,Thane,Kopri,Residential and others,NA,NA,53,NA
11/1/2006,Maharashtra,Thane,Kopri,Residential and others,12.2,10.6,52,NA
11/2/2006,Maharashtra,Thane,Kopri,Residential and others,12.7,10.7,53,NA
11/8/2006,Maharashtra,Thane,Kopri,Residential and others,NA,NA,53,NA
11/9/2006,Maharashtra,Thane,Kopri,Residential and others,14,9.7,53,NA
11/12/2006,Maharashtra,Thane,Kopri,Residential and others,14.4,9.5,53,NA
14/11/2006,Maharashtra,Thane,Kopri,Residential and others,13.7,9.5,53,NA
19/11/2006,Maharashtra,Thane,Kopri,Residential and others,14,11,54,NA
20/11/2006,Maharashtra,Thane,Kopri,Residential and others,15.3,11.5,52,NA
26/11/2006,Maharashtra,Thane,Kopri,Residential and others,15.2,11,54,NA
27/11/2006,Maharashtra,Thane,Kopri,Residential and others,14.4,9.4,52,NA
12/3/2006,Maharashtra,Thane,Kopri,Residential and others,13,11.2,53,NA
12/5/2006,Maharashtra,Thane,Kopri,Residential and others,12.8,11.4,53,NA
12/8/2006,Maharashtra,Thane,Kopri,Residential and others,11,8.5,53,NA
12/9/2006,Maharashtra,Thane,Kopri,Residential and others,11.8,8.9,54,NA
17/12/2006,Maharashtra,Thane,Kopri,Residential and others,15,10,53,NA
18/12/2006,Maharashtra,Thane,Kopri,Residential and others,13.4,10.4,52,NA
22/12/2006,Maharashtra,Thane,Kopri,Residential and others,13.8,8.5,52,NA
23/12/2006,Maharashtra,Thane,Kopri,Residential and others,13.3,9.7,51,NA
26/12/2006,Maharashtra,Thane,Kopri,Residential and others,14.7,11,51,NA
27/12/2006,Maharashtra,Thane,Kopri,Residential and others,12.2,6.3,52,NA
1/1/2006,Maharashtra,Thane,Naupada,Residential and others,4.6,12.8,NA,NA
1/2/2006,Maharashtra,Thane,Naupada,Residential and others,4.8,13.8,NA,NA
1/8/2006,Maharashtra,Thane,Naupada,Residential and others,4.3,9.8,NA,NA
1/9/2006,Maharashtra,Thane,Naupada,Residential and others,4.2,11.2,NA,NA
16/01/2006,Maharashtra,Thane,Naupada,Residential and others,4.5,11.3,NA,NA
17/01/2006,Maharashtra,Thane,Naupada,Residential and others,4.2,12.6,NA,NA
28/01/2006,Maharashtra,Thane,Naupada,Residential and others,4.8,9.1,NA,NA
29/01/2006,Maharashtra,Thane,Naupada,Residential and others,3.8,14,NA,NA
2/1/2006,Maharashtra,Thane,Naupada,Residential and others,8,10.1,NA,NA
2/2/2006,Maharashtra,Thane,Naupada,Residential and others,7.7,7.8,NA,NA
2/10/2006,Maharashtra,Thane,Naupada,Residential and others,9,10,NA,NA
2/12/2006,Maharashtra,Thane,Naupada,Residential and others,9.3,11.9,NA,NA
17/02/2006,Maharashtra,Thane,Naupada,Residential and others,10.2,16.8,NA,NA
18/02/2006,Maharashtra,Thane,Naupada,Residential and others,9.7,18,NA,NA
24/02/2006,Maharashtra,Thane,Naupada,Residential and others,11.2,14.1,NA,NA
25/02/2006,Maharashtra,Thane,Naupada,Residential and others,7.2,9.3,NA,NA
3/1/2006,Maharashtra,Thane,Naupada,Residential and others,11.2,15,NA,NA
3/8/2006,Maharashtra,Thane,Naupada,Residential and others,10.8,14,NA,NA
3/9/2006,Maharashtra,Thane,Naupada,Residential and others,8.4,12.4,NA,NA
14/03/2006,Maharashtra,Thane,Naupada,Residential and others,9.4,15.8,NA,NA
16/03/2006,Maharashtra,Thane,Naupada,Residential and others,10.3,14.8,NA,NA
21/03/2006,Maharashtra,Thane,Naupada,Residential and others,10.7,14.4,NA,NA
23/03/2006,Maharashtra,Thane,Naupada,Residential and others,11.3,15,NA,NA
30/03/2006,Maharashtra,Thane,Naupada,Residential and others,10.6,12.6,NA,NA
31/03/2006,Maharashtra,Thane,Naupada,Residential and others,11.4,13.6,NA,NA
4/5/2006,Maharashtra,Thane,Naupada,Residential and others,11,12.8,54,NA
4/7/2006,Maharashtra,Thane,Naupada,Residential and others,11,10,53,NA
4/12/2006,Maharashtra,Thane,Naupada,Residential and others,9.4,11.2,54,NA
14/04/2006,Maharashtra,Thane,Naupada,Residential and others,9.6,9.8,53,NA
19/04/2006,Maharashtra,Thane,Naupada,Residential and others,9.4,11,51,NA
20/04/2006,Maharashtra,Thane,Naupada,Residential and others,NA,NA,51,NA
26/04/2006,Maharashtra,Thane,Naupada,Residential and others,10,12.4,54,NA
27/04/2006,Maharashtra,Thane,Naupada,Residential and others,10.6,11.2,55,NA
5/2/2006,Maharashtra,Thane,Naupada,Residential and others,11.2,10.8,54,NA
5/11/2006,Maharashtra,Thane,Naupada,Residential and others,12,12,54,NA
5/12/2006,Maharashtra,Thane,Naupada,Residential and others,11,9,53,NA
20/05/2006,Maharashtra,Thane,Naupada,Residential and others,10.3,10,52,NA
22/05/2006,Maharashtra,Thane,Naupada,Residential and others,12.2,12,53,NA
25/05/2006,Maharashtra,Thane,Naupada,Residential and others,10,12.6,54,NA
26/05/2006,Maharashtra,Thane,Naupada,Residential and others,9,11.6,53,NA
28/05/2006,Maharashtra,Thane,Naupada,Residential and others,10,13.4,55,NA
6/1/2006,Maharashtra,Thane,Naupada,Residential and others,NA,NA,52,NA
6/2/2006,Maharashtra,Thane,Naupada,Residential and others,11,12.2,51,NA
6/8/2006,Maharashtra,Thane,Naupada,Residential and others,10.4,12.6,51,NA
6/9/2006,Maharashtra,Thane,Naupada,Residential and others,10.6,10.8,50,NA
15/06/2006,Maharashtra,Thane,Naupada,Residential and others,9.2,10,51,NA
16/06/2006,Maharashtra,Thane,Naupada,Residential and others,9.5,9.2,50,NA
22/06/2006,Maharashtra,Thane,Naupada,Residential and others,11,10,49,NA
23/06/2006,Maharashtra,Thane,Naupada,Residential and others,12.7,9.7,49,NA
29/06/2006,Maharashtra,Thane,Naupada,Residential and others,9.5,11.2,50,NA
30/06/2006,Maharashtra,Thane,Naupada,Residential and others,10,8.8,48,NA
7/6/2006,Maharashtra,Thane,Naupada,Residential and others,10.3,9.5,50,NA
7/7/2006,Maharashtra,Thane,Naupada,Residential and others,10.7,9.7,49,NA
13/07/2006,Maharashtra,Thane,Naupada,Residential and others,9.7,10,48,NA
14/07/2006,Maharashtra,Thane,Naupada,Residential and others,9.8,11,51,NA
20/07/2006,Maharashtra,Thane,Naupada,Residential and others,8.3,9.7,48,NA
21/07/2006,Maharashtra,Thane,Naupada,Residential and others,8.7,9.8,49,NA
27/07/2006,Maharashtra,Thane,Naupada,Residential and others,9.5,10,49,NA
28/07/2006,Maharashtra,Thane,Naupada,Residential and others,9.3,10.3,48,NA
