Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
303,25-12-04,Maharashtra,Thane,"Terrace Of Maternity Hospital,Dhobighat,Kopri, Thane East",Thane Municipal Corporation,"Residential, Rural and other Areas",9.3,18.3,NA,43.7
304,1/1/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",13.7,17.5,NA,49.7
304,1/7/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.2,16,NA,46.7
304,1/9/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.8,17.3,NA,45.7
304,15-01-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.5,16.5,NA,46.7
304,16-01-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.3,16.5,NA,47.3
304,22-01-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9,17.7,NA,47.3
304,23-01-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.2,16.2,NA,47
304,31-01-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.8,17.3,NA,47
304,2/1/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.5,17.2,NA,45
304,2/7/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.5,17.8,NA,47.7
304,2/8/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",10,16.7,NA,47.3
304,19-02-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",5.5,12.8,NA,42.7
304,20-02-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",4.5,12.7,NA,45.7
304,24-02-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",5.3,14.5,NA,46.3
304,25-02-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",4.5,14.2,NA,45
304,3/2/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",23.3,24.7,NA,48.3
304,3/3/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",22.3,23.8,NA,48
304,3/11/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",10.2,18.3,NA,46.7
304,3/12/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.3,17.7,NA,46.7
304,18-03-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.5,15.7,NA,48
304,19-03-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.5,14,NA,48.3
304,23-03-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.3,12.7,NA,49
304,24-03-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.3,13,NA,47.3
304,4/1/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.2,14,NA,47.3
304,4/2/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.7,14.2,NA,47.3
304,4/10/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.8,15,NA,46.3
304,4/12/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.3,13.8,NA,47.3
304,18-04-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.5,12.8,NA,46.3
304,19-04-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.3,13,NA,47.7
304,24-04-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.5,11,NA,47
304,26-04-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.3,4.5,NA,48
304,5/2/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.8,14.3,NA,46
304,5/4/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7,15.2,NA,46.7
304,5/9/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6,15,NA,47.3
304,5/10/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",5.5,15,NA,48
304,16-05-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",5.7,15.5,NA,47.7
304,17-05-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.2,14.3,NA,46.7
304,23-05-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.8,16.8,NA,46.7
304,24-05-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.7,16.8,NA,45.7
304,28-05-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.4,12.2,NA,48.7
304,29-05-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",5.8,13.3,NA,47.7
304,6/4/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.8,13.4,NA,46
304,6/5/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.2,13.8,NA,46.7
304,6/11/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.8,15.2,NA,47
304,6/12/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.3,12.3,NA,47.7
304,20-06-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.7,13.5,NA,46.7
304,22-06-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.8,14.2,NA,46.3
304,28-06-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.8,14.2,NA,47.3
304,29-06-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.8,14.3,NA,48
304,7/5/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7,12.7,NA,48.3
304,7/6/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.3,11.5,NA,47.7
304,14-07-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.8,12.8,NA,46.7
304,16-07-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.3,13.7,NA,47.7
304,24-07-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.8,13,NA,47
304,25-07-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8,12.8,NA,46.3
304,31-07-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.8,12.3,NA,45.7
304,8/1/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.3,9.7,NA,43.7
304,8/7/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.8,6.3,NA,44
304,8/8/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.5,6,NA,45
304,14-08-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.7,6.9,NA,46
304,15-08-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.3,7.7,NA,44.3
304,22-08-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.2,8.5,NA,46.3
304,23-08-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.7,7.8,NA,44.7
304,9/1/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.8,8,NA,44.7
304,9/2/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.8,8.3,NA,43.3
304,9/6/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9,9.3,NA,45.7
304,9/7/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.5,10.7,NA,44.3
304,13-09-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.2,9.3,NA,45
304,14-09-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.2,8.9,NA,43.7
304,22-09-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",10.5,7.1,NA,45.3
304,23-09-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.7,7.3,NA,43.7
304,27-09-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",10.8,9.2,NA,44
304,28-09-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",10.2,10.2,NA,43
304,10/6/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.5,6.3,NA,49
304,10/7/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.3,10.8,NA,47
304,14-10-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.7,8.8,NA,44
304,15-10-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.3,8.8,NA,47.7
304,23-10-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.8,8.7,NA,44.3
304,24-10-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.2,9.8,NA,45.7
304,28-10-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.3,8.5,NA,44
304,29-10-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.3,9.3,NA,46
304,11/1/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8,10.1,NA,47.7
304,11/2/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.8,12,NA,47
304,11/7/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.3,9.8,NA,46.7
304,11/8/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9,10,NA,47
304,11/9/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.8,11.2,NA,46
304,15-11-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.2,9.2,NA,48
304,16-11-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.8,11.5,NA,47.3
304,22-11-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",7.2,8.5,NA,43.3
304,23-11-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.3,4.5,NA,47.7
304,26-11-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.7,8,NA,45.3
304,27-11-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.8,9.8,NA,46.7
304,12/6/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6,12.7,NA,45.7
304,12/7/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",6.3,13.2,NA,43
304,12/10/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.8,10.2,NA,44.7
304,12/11/2004,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",9.5,15.8,NA,44
304,19-12-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",10.5,17.8,NA,48
304,20-12-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",10.3,17.8,NA,48.3
304,26-12-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.3,15.8,NA,45.7
304,27-12-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8.8,15,NA,45.7
304,28-12-04,Maharashtra,Thane,"Terrace Of Shahu Market,Naupada, Thane West",Thane Municipal Corporation,"Residential, Rural and other Areas",8,13.6,NA,46
305,1/5/2004,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,11,21.2,NA,50.3
305,1/6/2004,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,10.6,19.4,NA,49.3
305,1/12/2004,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,11.5,17.7,NA,49.3
305,13-01-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,10.8,17.8,NA,47
305,17-01-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,10.2,20.2,NA,48
305,18-01-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,9.3,18.5,NA,49.7
305,24-01-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,9.8,18.3,NA,49
305,25-01-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,9.8,17.3,NA,48.7
305,29-01-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,10.3,17.7,NA,48
305,30-01-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,10,16.8,NA,49.3
305,2/5/2004,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,9.6,17.6,NA,48.3
305,2/6/2004,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,8.7,17,NA,47.7
305,2/12/2004,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,5.7,13.8,NA,47.7
305,13-02-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,5.2,13,NA,47
305,17-02-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,5,12.2,NA,49.3
305,18-02-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,5.7,14.8,NA,48
305,26-02-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,8.7,15.5,NA,48.7
305,27-02-04,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,9.3,14.7,NA,48.7
305,3/4/2004,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,19.5,28.7,NA,50.3
305,3/5/2004,Maharashtra,Thane,"Balkum/Kolshet,Thane West",Thane Municipal Corporation,Industrial Area,24.2,21.7,NA,50.7
